year,month,day,team,opponent,location,teamscore,oppscore,OT,D1
2017,9,8,SAM,WES,H,49,41,NA,2
2017,9,8,PVAM,SHSU,H,31,44,NA,2
2017,9,8,USU,IDST,H,51,13,NA,2
2017,9,8,TXSO,HBU,H,17,24,NA,2
2017,9,9,HAMP,DSU,H,28,15,NA,2
2017,9,9,FIU,ALCN,H,17,10,NA,2
2017,9,9,VT,DEL,H,27,0,NA,2
2017,9,9,TENN,INST,H,42,7,NA,2
2017,9,9,UK,EKY,H,27,16,NA,2
2017,9,9,MISS,UTM,H,45,23,NA,2
2017,9,9,MD,TOWS,H,63,17,NA,2
2017,9,9,PRES,CIT,H,7,48,NA,2
2017,9,9,CCSU,FOR,H,31,38,NA,2
2017,9,9,SFU,WAG,H,31,6,NA,2
2017,9,9,BUCK,HC,H,0,20,NA,2
2017,9,9,GT,JVST,H,37,10,NA,2
2017,9,9,DAY,SEMO,H,25,23,NA,2
2017,9,9,FUR,ELON,H,31,34,NA,2
2017,9,9,MONM,LEH,H,46,27,NA,2
2017,9,9,URI,STON,H,18,35,NA,2
2017,9,9,COLG,RICH,H,17,20,NA,2
2017,9,9,MORG,ALBY,H,0,26,NA,2
2017,9,9,MRST,STET,H,38,17,NA,2
2017,9,9,VMI,CAT,H,20,27,NA,2
2017,9,9,VALP,DUQ,H,40,45,NA,2
2017,9,9,YSU,RMU,H,30,0,NA,2
2017,9,9,MAINE,BRY,H,60,12,NA,2
2017,9,9,TEM,NOVA,H,16,13,NA,2
2017,9,9,APP,SAV,H,54,7,NA,2
2017,9,9,CSU,ACU,H,38,10,NA,2
2017,9,9,M-OH,PEAY,H,31,10,NA,2
2017,9,9,NIU,EIU,H,38,10,NA,2
2017,9,9,KENT,HOW,H,38,31,NA,2
2017,9,9,WYO,WEBB,H,27,0,NA,2
2017,9,9,GASO,UNH,H,12,22,NA,2
2017,9,9,VAN,AAMU,H,42,0,NA,2
2017,9,9,MER,WOF,H,27,28,NA,2
2017,9,9,EWU,NDSU,H,13,40,NA,2
2017,9,9,UND,MOST,H,34,0,NA,2
2017,9,9,UNI,CP,H,45,38,1,2
2017,9,9,CAL,WEB,H,33,20,NA,2
2017,9,9,TROY,ALST,H,34,7,NA,2
2017,9,9,BGSU,SDAK,H,27,35,NA,2
2017,9,9,WCU,DAV,H,63,17,NA,2
2017,9,9,NCAT,MAR,H,56,0,NA,2
2017,9,9,NCCU,SHA,H,41,0,NA,2
2017,9,9,FRA,BUT,H,24,43,NA,2
2017,9,9,LAF,SHU,H,24,38,NA,2
2017,9,9,CAMP,GTWN,H,10,16,NA,2
2017,9,9,NSU,W&M,H,6,20,NA,2
2017,9,9,LIB,MORE,H,58,17,NA,2
2017,9,9,JMU,ETSU,H,52,10,NA,2
2017,9,9,AKR,UAPB,H,52,3,NA,2
2017,9,10,WASH,MONT,H,63,7,NA,2
2017,9,10,LSU,CHAT,H,45,10,NA,2
2017,9,10,USM,SOU,H,45,0,NA,2
2017,9,10,TA&M,NICH,H,24,14,NA,2
2017,9,10,KENN,TNTC,H,27,14,NA,2
2017,9,10,SFA,SUU,H,14,51,NA,2
2017,9,10,NAU,WIU,H,20,38,NA,2
2017,9,10,SIU,MVSU,H,55,3,NA,2
2017,9,10,DRKE,SWC,H,55,14,NA,2
2017,9,10,MCNS,FLTH,H,42,21,NA,2
2017,9,10,GRAM,NWST,H,23,10,NA,2
2017,9,10,JKST,TNST,H,15,17,NA,2
2017,9,10,MURR,UCA,H,13,41,NA,2
2017,9,10,MTST,SDSU,H,27,31,NA,2
2017,9,10,LAM,UTPB,H,72,6,NA,2
2017,9,10,SELA,BCU,H,23,28,NA,2
2017,9,10,SAC,IW,H,56,22,NA,2
2017,9,10,UCD,USD,H,35,7,NA,2
2017,9,8,WES,SAM,V,41,49,NA,2
2017,9,8,SHSU,PVAM,V,44,31,NA,2
2017,9,8,IDST,USU,V,13,51,NA,2
2017,9,8,HBU,TXSO,V,24,17,NA,2
2017,9,9,DSU,HAMP,V,15,28,NA,2
2017,9,9,ALCN,FIU,V,10,17,NA,2
2017,9,9,DEL,VT,V,0,27,NA,2
2017,9,9,INST,TENN,V,7,42,NA,2
2017,9,9,EKY,UK,V,16,27,NA,2
2017,9,9,UTM,MISS,V,23,45,NA,2
2017,9,9,TOWS,MD,V,17,63,NA,2
2017,9,9,CIT,PRES,V,48,7,NA,2
2017,9,9,FOR,CCSU,V,38,31,NA,2
2017,9,9,WAG,SFU,V,6,31,NA,2
2017,9,9,HC,BUCK,V,20,0,NA,2
2017,9,9,JVST,GT,V,10,37,NA,2
2017,9,9,SEMO,DAY,V,23,25,NA,2
2017,9,9,ELON,FUR,V,34,31,NA,2
2017,9,9,LEH,MONM,V,27,46,NA,2
2017,9,9,STON,URI,V,35,18,NA,2
2017,9,9,RICH,COLG,V,20,17,NA,2
2017,9,9,ALBY,MORG,V,26,0,NA,2
2017,9,9,STET,MRST,V,17,38,NA,2
2017,9,9,CAT,VMI,V,27,20,NA,2
2017,9,9,DUQ,VALP,V,45,40,NA,2
2017,9,9,RMU,YSU,V,0,30,NA,2
2017,9,9,BRY,MAINE,V,12,60,NA,2
2017,9,9,NOVA,TEM,V,13,16,NA,2
2017,9,9,SAV,APP,V,7,54,NA,2
2017,9,9,ACU,CSU,V,10,38,NA,2
2017,9,9,PEAY,M-OH,V,10,31,NA,2
2017,9,9,EIU,NIU,V,10,38,NA,2
2017,9,9,HOW,KENT,V,31,38,NA,2
2017,9,9,WEBB,WYO,V,0,27,NA,2
2017,9,9,UNH,GASO,V,22,12,NA,2
2017,9,9,AAMU,VAN,V,0,42,NA,2
2017,9,9,WOF,MER,V,28,27,NA,2
2017,9,9,NDSU,EWU,V,40,13,NA,2
2017,9,9,MOST,UND,V,0,34,NA,2
2017,9,9,CP,UNI,V,38,45,1,2
2017,9,9,WEB,CAL,V,20,33,NA,2
2017,9,9,ALST,TROY,V,7,34,NA,2
2017,9,9,SDAK,BGSU,V,35,27,NA,2
2017,9,9,DAV,WCU,V,17,63,NA,2
2017,9,9,MAR,NCAT,V,0,56,NA,2
2017,9,9,SHA,NCCU,V,0,41,NA,2
2017,9,9,BUT,FRA,V,43,24,NA,2
2017,9,9,SHU,LAF,V,38,24,NA,2
2017,9,9,GTWN,CAMP,V,16,10,NA,2
2017,9,9,W&M,NSU,V,20,6,NA,2
2017,9,9,MORE,LIB,V,17,58,NA,2
2017,9,9,ETSU,JMU,V,10,52,NA,2
2017,9,9,UAPB,AKR,V,3,52,NA,2
2017,9,10,MONT,WASH,V,7,63,NA,2
2017,9,10,CHAT,LSU,V,10,45,NA,2
2017,9,10,SOU,USM,V,0,45,NA,2
2017,9,10,NICH,TA&M,V,14,24,NA,2
2017,9,10,TNTC,KENN,V,14,27,NA,2
2017,9,10,SUU,SFA,V,51,14,NA,2
2017,9,10,WIU,NAU,V,38,20,NA,2
2017,9,10,MVSU,SIU,V,3,55,NA,2
2017,9,10,SWC,DRKE,V,14,55,NA,2
2017,9,10,FLTH,MCNS,V,21,42,NA,2
2017,9,10,NWST,GRAM,V,10,23,NA,2
2017,9,10,TNST,JKST,V,17,15,NA,2
2017,9,10,UCA,MURR,V,41,13,NA,2
2017,9,10,SDSU,MTST,V,31,27,NA,2
2017,9,10,UTPB,LAM,V,6,72,NA,2
2017,9,10,BCU,SELA,V,28,23,NA,2
2017,9,10,IW,SAC,V,22,56,NA,2
2017,9,10,USD,UCD,V,7,35,NA,2
